video,label,dataset,p,n_frames,source
id13_id7_0003,1,celebdf,0.8064927,8,CelebDF
id13_id7_0004,1,celebdf,0.72588223,7,CelebDF
id13_id7_0005,1,celebdf,0.72218776,8,CelebDF
id13_id7_0007,1,celebdf,0.07935557,8,CelebDF
id13_id7_0008,1,celebdf,0.28673798,8,CelebDF
id13_id7_0009,1,celebdf,0.5989091,8,CelebDF
id13_id7_0011,1,celebdf,0.5960827,8,CelebDF
id13_id7_0012,1,celebdf,0.8729049,8,CelebDF
id13_id7_0015,1,celebdf,0.742571,8,CelebDF
id16_0000,0,celebdf,1.1888349e-05,7,CelebDF
id16_0001,0,celebdf,0.0028393907,8,CelebDF
id16_0002,0,celebdf,0.38083342,7,CelebDF
id16_0003,0,celebdf,0.00052770315,8,CelebDF
id16_0004,0,celebdf,0.09831296,8,CelebDF
id16_0005,0,celebdf,0.7613209,8,CelebDF
id16_0006,0,celebdf,0.44758546,8,CelebDF
id16_0007,0,celebdf,1.3729044e-05,8,CelebDF
id16_0008,0,celebdf,0.015496681,8,CelebDF
id16_0009,0,celebdf,9.634982e-05,8,CelebDF
id16_0010,0,celebdf,0.29499722,8,CelebDF
id16_0011,0,celebdf,0.2227238,8,CelebDF
id16_0012,0,celebdf,0.035289656,8,CelebDF
id16_0013,0,celebdf,0.0016433152,8,CelebDF
id16_id0_0000,1,celebdf,0.14546205,7,CelebDF
id16_id0_0001,1,celebdf,0.15853345,8,CelebDF
id16_id0_0002,1,celebdf,0.42519632,6,CelebDF
id16_id0_0003,1,celebdf,0.37600932,8,CelebDF
id16_id0_0004,1,celebdf,0.30946076,8,CelebDF
id16_id0_0005,1,celebdf,0.8720786,8,CelebDF
id16_id0_0006,1,celebdf,0.5982726,8,CelebDF
id16_id0_0007,1,celebdf,0.87408704,8,CelebDF
id16_id0_0009,1,celebdf,0.81226754,8,CelebDF
id16_id0_0010,1,celebdf,0.7135514,8,CelebDF
id16_id0_0011,1,celebdf,0.41893747,8,CelebDF
id16_id0_0012,1,celebdf,0.1371275,8,CelebDF
id16_id0_0013,1,celebdf,0.7966285,8,CelebDF
id16_id17_0000,1,celebdf,0.5365418,7,CelebDF
id16_id17_0001,1,celebdf,0.12213484,8,CelebDF
id16_id17_0002,1,celebdf,0.6719585,6,CelebDF
id16_id17_0003,1,celebdf,0.5120062,8,CelebDF
id16_id17_0004,1,celebdf,0.4631378,8,CelebDF
id16_id17_0005,1,celebdf,0.80169845,8,CelebDF
id16_id17_0006,1,celebdf,0.67498505,8,CelebDF
id16_id17_0007,1,celebdf,0.87491757,8,CelebDF
id16_id17_0009,1,celebdf,0.876997,8,CelebDF
id16_id17_0010,1,celebdf,0.7413218,8,CelebDF
id16_id17_0011,1,celebdf,0.5412148,8,CelebDF
id16_id17_0012,1,celebdf,0.4952991,8,CelebDF
id16_id17_0013,1,celebdf,0.90254366,8,CelebDF
id16_id1_0000,1,celebdf,0.2885324,7,CelebDF
id16_id1_0001,1,celebdf,0.11281323,8,CelebDF
id16_id1_0002,1,celebdf,0.36844602,6,CelebDF
id16_id1_0003,1,celebdf,0.80492085,8,CelebDF
id16_id1_0004,1,celebdf,0.39361614,8,CelebDF
id16_id1_0005,1,celebdf,0.86179,8,CelebDF
id16_id1_0006,1,celebdf,0.57462525,8,CelebDF
id16_id1_0007,1,celebdf,0.8678161,8,CelebDF
id16_id1_0009,1,celebdf,0.87539923,8,CelebDF
id16_id1_0010,1,celebdf,0.797354,8,CelebDF
id16_id1_0011,1,celebdf,0.02893448,8,CelebDF
id16_id1_0012,1,celebdf,0.7544927,8,CelebDF
id16_id1_0013,1,celebdf,0.65837514,8,CelebDF
id16_id20_0000,1,celebdf,0.3760491,7,CelebDF
id16_id20_0001,1,celebdf,0.17180203,8,CelebDF
id16_id20_0002,1,celebdf,0.51491576,6,CelebDF
id16_id20_0003,1,celebdf,0.2967515,8,CelebDF
id16_id20_0004,1,celebdf,0.53407586,8,CelebDF
id16_id20_0005,1,celebdf,0.94425464,8,CelebDF
id16_id20_0006,1,celebdf,0.78645015,8,CelebDF
id16_id20_0007,1,celebdf,0.87362903,8,CelebDF
id16_id20_0009,1,celebdf,0.8886889,8,CelebDF
id16_id20_0010,1,celebdf,0.7405819,8,CelebDF
id16_id20_0011,1,celebdf,0.43564492,8,CelebDF
id16_id20_0012,1,celebdf,0.4351824,8,CelebDF
id16_id20_0013,1,celebdf,0.98670447,8,CelebDF
id16_id21_0000,1,celebdf,0.40781236,7,CelebDF
id16_id21_0001,1,celebdf,0.10442057,8,CelebDF
id16_id21_0002,1,celebdf,0.5149413,7,CelebDF
id16_id21_0003,1,celebdf,0.69001323,8,CelebDF
id16_id21_0004,1,celebdf,0.71470344,8,CelebDF
id16_id21_0005,1,celebdf,0.8755268,8,CelebDF
id16_id21_0006,1,celebdf,0.7502719,8,CelebDF
id16_id21_0007,1,celebdf,0.9050208,8,CelebDF
id16_id21_0009,1,celebdf,0.9702321,8,CelebDF
id16_id21_0010,1,celebdf,0.7963707,8,CelebDF
id16_id21_0011,1,celebdf,0.043936923,8,CelebDF
id16_id21_0012,1,celebdf,0.5198542,8,CelebDF
id16_id21_0013,1,celebdf,0.93614674,8,CelebDF
id16_id23_0000,1,celebdf,0.20994508,7,CelebDF
id16_id23_0001,1,celebdf,0.06753057,8,CelebDF
id16_id23_0002,1,celebdf,0.49935865,6,CelebDF
id16_id23_0003,1,celebdf,0.4709305,8,CelebDF
id16_id23_0004,1,celebdf,0.7100484,8,CelebDF
id16_id23_0005,1,celebdf,0.9388754,8,CelebDF
id16_id23_0006,1,celebdf,0.6068532,8,CelebDF
id16_id23_0009,1,celebdf,0.9471913,8,CelebDF
id16_id23_0010,1,celebdf,0.62421143,8,CelebDF
id16_id23_0011,1,celebdf,0.0024634507,8,CelebDF
id16_id23_0012,1,celebdf,0.42404413,8,CelebDF
id16_id23_0013,1,celebdf,0.8624002,8,CelebDF
id16_id26_0000,1,celebdf,0.5853182,7,CelebDF
id16_id26_0001,1,celebdf,0.055837624,8,CelebDF
id16_id26_0002,1,celebdf,0.49230728,6,CelebDF
id16_id26_0003,1,celebdf,0.4496606,8,CelebDF
id16_id26_0004,1,celebdf,0.65640116,8,CelebDF
id16_id26_0005,1,celebdf,0.87746763,8,CelebDF
id16_id26_0006,1,celebdf,0.7516883,8,CelebDF
id16_id26_0007,1,celebdf,0.87465626,8,CelebDF
id16_id26_0009,1,celebdf,0.5154105,8,CelebDF
id16_id26_0010,1,celebdf,0.7293242,8,CelebDF
id16_id26_0011,1,celebdf,0.13112253,8,CelebDF
id16_id26_0012,1,celebdf,0.30013996,8,CelebDF
id16_id26_0013,1,celebdf,0.8621182,8,CelebDF
id16_id28_0000,1,celebdf,0.6458821,7,CelebDF
id16_id28_0001,1,celebdf,0.15176903,8,CelebDF
id16_id28_0002,1,celebdf,0.52830493,7,CelebDF
id16_id28_0003,1,celebdf,0.4517133,8,CelebDF
id16_id28_0004,1,celebdf,0.68113536,8,CelebDF
id16_id28_0005,1,celebdf,0.9395638,8,CelebDF
id16_id28_0006,1,celebdf,0.8203964,8,CelebDF
id16_id28_0007,1,celebdf,0.87285304,8,CelebDF
id16_id28_0009,1,celebdf,0.966722,8,CelebDF
id16_id28_0010,1,celebdf,0.8555538,8,CelebDF
id16_id28_0011,1,celebdf,0.47246197,8,CelebDF
id16_id28_0012,1,celebdf,0.23610483,8,CelebDF
id16_id28_0013,1,celebdf,0.95361555,8,CelebDF
id16_id2_0000,1,celebdf,0.023419915,7,CelebDF
id16_id2_0001,1,celebdf,0.0010756713,8,CelebDF
id16_id2_0002,1,celebdf,0.27065182,7,CelebDF
id16_id2_0003,1,celebdf,0.0784953,8,CelebDF
id16_id2_0004,1,celebdf,0.1349791,8,CelebDF
id16_id2_0005,1,celebdf,0.40590686,8,CelebDF
id16_id2_0006,1,celebdf,0.50732374,8,CelebDF
id16_id2_0007,1,celebdf,0.5178529,8,CelebDF
id16_id2_0009,1,celebdf,0.6163372,8,CelebDF
id16_id2_0010,1,celebdf,0.5834244,8,CelebDF
id16_id2_0011,1,celebdf,0.0049941633,8,CelebDF
id16_id2_0012,1,celebdf,0.008974048,8,CelebDF
id16_id2_0013,1,celebdf,0.7146826,8,CelebDF
id16_id30_0000,1,celebdf,0.5835356,7,CelebDF
id16_id30_0001,1,celebdf,0.01616991,8,CelebDF
id16_id30_0002,1,celebdf,0.4897255,6,CelebDF
id16_id30_0003,1,celebdf,0.22499463,8,CelebDF
id16_id30_0005,1,celebdf,0.950486,8,CelebDF
id16_id30_0006,1,celebdf,0.75067884,8,CelebDF
id16_id30_0007,1,celebdf,0.87487173,8,CelebDF
id16_id30_0009,1,celebdf,0.9710158,8,CelebDF
id16_id30_0010,1,celebdf,0.7714199,8,CelebDF
id16_id30_0011,1,celebdf,0.27228373,8,CelebDF
id16_id30_0012,1,celebdf,0.45942485,8,CelebDF
id16_id30_0013,1,celebdf,0.7976032,8,CelebDF
id16_id31_0000,1,celebdf,0.43331477,7,CelebDF
id16_id31_0001,1,celebdf,0.19977531,8,CelebDF
id16_id31_0002,1,celebdf,0.71292007,7,CelebDF
id16_id31_0003,1,celebdf,0.35327148,8,CelebDF
id16_id31_0006,1,celebdf,0.75033087,8,CelebDF
id16_id31_0007,1,celebdf,0.87540096,8,CelebDF
id16_id31_0008,1,celebdf,0.604847,8,CelebDF
id16_id31_0009,1,celebdf,0.99875534,8,CelebDF
id16_id31_0010,1,celebdf,0.7754184,8,CelebDF
id16_id31_0011,1,celebdf,0.50813603,8,CelebDF
id16_id31_0012,1,celebdf,0.57440585,8,CelebDF
id16_id31_0013,1,celebdf,0.8753054,8,CelebDF
id16_id35_0000,1,celebdf,0.69210047,7,CelebDF
id16_id35_0001,1,celebdf,0.02381445,8,CelebDF
id16_id35_0002,1,celebdf,0.4917452,7,CelebDF
id16_id35_0003,1,celebdf,0.5415766,8,CelebDF
id16_id35_0005,1,celebdf,0.9641307,8,CelebDF
id16_id35_0006,1,celebdf,0.75346816,8,CelebDF
id16_id35_0007,1,celebdf,0.8745236,8,CelebDF
id16_id35_0008,1,celebdf,0.7668494,8,CelebDF
id16_id35_0009,1,celebdf,0.819313,8,CelebDF
id16_id35_0010,1,celebdf,0.6418242,8,CelebDF
id16_id35_0011,1,celebdf,0.25658673,8,CelebDF
id16_id35_0012,1,celebdf,0.5261515,8,CelebDF
id16_id35_0013,1,celebdf,0.8783884,8,CelebDF
id16_id37_0000,1,celebdf,0.7871026,7,CelebDF
id16_id37_0001,1,celebdf,0.028721977,8,CelebDF
id16_id37_0002,1,celebdf,0.5846051,7,CelebDF
id16_id37_0003,1,celebdf,0.79846996,8,CelebDF
id16_id37_0004,1,celebdf,0.82842743,8,CelebDF
id16_id37_0006,1,celebdf,0.75143874,8,CelebDF
id16_id37_0009,1,celebdf,0.9953139,8,CelebDF
id16_id37_0010,1,celebdf,0.7810811,8,CelebDF
id16_id37_0011,1,celebdf,0.32065606,8,CelebDF
id16_id37_0012,1,celebdf,0.43213984,8,CelebDF
id16_id37_0013,1,celebdf,0.87441,8,CelebDF
id16_id3_0000,1,celebdf,0.0018394404,7,CelebDF
id16_id3_0001,1,celebdf,0.030665267,8,CelebDF
id16_id3_0002,1,celebdf,0.29480532,7,CelebDF
id16_id3_0003,1,celebdf,0.017888794,8,CelebDF
id16_id3_0004,1,celebdf,0.17522314,8,CelebDF
id16_id3_0005,1,celebdf,0.72008276,8,CelebDF
id16_id3_0006,1,celebdf,0.47881287,8,CelebDF
id16_id3_0007,1,celebdf,0.87060547,8,CelebDF
id16_id3_0009,1,celebdf,0.07897589,8,CelebDF
id16_id3_0010,1,celebdf,0.64658874,8,CelebDF
id16_id3_0011,1,celebdf,0.014211467,8,CelebDF
id16_id3_0012,1,celebdf,0.019010335,8,CelebDF
id16_id3_0013,1,celebdf,0.60714865,8,CelebDF
id16_id6_0000,1,celebdf,0.20642507,7,CelebDF
id16_id6_0001,1,celebdf,0.021061353,8,CelebDF
id16_id6_0002,1,celebdf,0.34334567,6,CelebDF
id16_id6_0003,1,celebdf,0.38790864,8,CelebDF
id16_id6_0004,1,celebdf,0.41925636,8,CelebDF
id16_id6_0005,1,celebdf,0.85865533,8,CelebDF
id16_id6_0006,1,celebdf,0.6013196,8,CelebDF
id16_id6_0007,1,celebdf,0.8640318,8,CelebDF
id16_id6_0009,1,celebdf,0.86914265,8,CelebDF
id16_id6_0010,1,celebdf,0.76340806,8,CelebDF
id16_id6_0011,1,celebdf,0.2988463,8,CelebDF
id16_id6_0012,1,celebdf,0.16815922,8,CelebDF
id16_id6_0013,1,celebdf,0.7277465,8,CelebDF
id16_id9_0000,1,celebdf,0.5215723,7,CelebDF
id16_id9_0001,1,celebdf,0.06763549,8,CelebDF
id16_id9_0002,1,celebdf,0.49440682,6,CelebDF
id16_id9_0003,1,celebdf,0.66901445,8,CelebDF
id16_id9_0004,1,celebdf,0.5120225,8,CelebDF
id16_id9_0005,1,celebdf,0.8565589,8,CelebDF
id16_id9_0006,1,celebdf,0.65913975,8,CelebDF
id16_id9_0007,1,celebdf,0.87377995,8,CelebDF
id16_id9_0009,1,celebdf,0.55265915,8,CelebDF
id16_id9_0010,1,celebdf,0.7391768,8,CelebDF
id16_id9_0011,1,celebdf,0.29112524,8,CelebDF
id16_id9_0012,1,celebdf,0.43262798,8,CelebDF
id16_id9_0013,1,celebdf,0.99349797,8,CelebDF
id17_0000,0,celebdf,0.6256853,8,CelebDF
id17_0001,0,celebdf,0.17338988,8,CelebDF
id17_0002,0,celebdf,0.5530144,8,CelebDF
id17_0003,0,celebdf,0.47162867,8,CelebDF
id17_0004,0,celebdf,0.3558661,8,CelebDF
id17_0005,0,celebdf,0.0008236807,8,CelebDF
id17_0006,0,celebdf,0.12064198,8,CelebDF
id17_0007,0,celebdf,0.69808143,8,CelebDF
id17_0008,0,celebdf,0.00781524,7,CelebDF
id17_0009,0,celebdf,0.48723888,8,CelebDF
id17_id0_0000,1,celebdf,0.4380707,8,CelebDF
id17_id0_0001,1,celebdf,0.4008561,8,CelebDF
id17_id0_0002,1,celebdf,0.6595433,8,CelebDF
id17_id0_0003,1,celebdf,0.6153087,8,CelebDF
id17_id0_0004,1,celebdf,0.43914896,8,CelebDF
id17_id0_0005,1,celebdf,0.44265693,8,CelebDF
id17_id0_0006,1,celebdf,0.5957013,8,CelebDF
id17_id0_0007,1,celebdf,0.7858829,8,CelebDF
id17_id0_0009,1,celebdf,0.3667691,8,CelebDF
id17_id16_0000,1,celebdf,0.8039317,8,CelebDF
id17_id16_0001,1,celebdf,0.2872356,8,CelebDF
id17_id16_0002,1,celebdf,0.39030266,8,CelebDF
id17_id16_0003,1,celebdf,0.4136926,8,CelebDF
id17_id16_0004,1,celebdf,0.2110222,8,CelebDF
id17_id16_0005,1,celebdf,0.018929832,8,CelebDF
id17_id16_0006,1,celebdf,0.64967966,8,CelebDF
id17_id16_0007,1,celebdf,0.30254424,8,CelebDF
id17_id16_0009,1,celebdf,0.18772943,8,CelebDF
id17_id1_0000,1,celebdf,0.059559654,8,CelebDF
id17_id1_0001,1,celebdf,0.0580179,8,CelebDF
id17_id1_0002,1,celebdf,0.68609583,8,CelebDF
id17_id1_0003,1,celebdf,0.7115629,8,CelebDF
id17_id1_0004,1,celebdf,0.15290827,8,CelebDF
id17_id1_0005,1,celebdf,0.42915854,8,CelebDF
id17_id1_0006,1,celebdf,0.4693098,8,CelebDF
id17_id1_0007,1,celebdf,0.5621443,8,CelebDF
id17_id1_0009,1,celebdf,0.19616444,8,CelebDF
id17_id20_0000,1,celebdf,0.19241819,8,CelebDF
id17_id20_0001,1,celebdf,0.48397073,8,CelebDF
id17_id20_0002,1,celebdf,0.7378986,8,CelebDF
id17_id20_0003,1,celebdf,0.75423366,8,CelebDF
id17_id20_0004,1,celebdf,0.68536097,8,CelebDF
id17_id20_0005,1,celebdf,0.45391914,8,CelebDF
id17_id20_0006,1,celebdf,0.71391535,8,CelebDF
id17_id20_0007,1,celebdf,0.8973516,8,CelebDF
id17_id20_0009,1,celebdf,0.41092348,8,CelebDF
id17_id21_0000,1,celebdf,0.09019007,8,CelebDF
id17_id21_0001,1,celebdf,0.65058,8,CelebDF
id17_id21_0002,1,celebdf,0.60949236,8,CelebDF
id17_id21_0003,1,celebdf,0.60968715,8,CelebDF
id17_id21_0004,1,celebdf,0.20299387,8,CelebDF
id17_id21_0005,1,celebdf,0.3857655,8,CelebDF
id17_id21_0006,1,celebdf,0.5945591,8,CelebDF
id17_id21_0007,1,celebdf,0.908039,8,CelebDF
id17_id23_0000,1,celebdf,0.11539787,8,CelebDF
id17_id23_0001,1,celebdf,0.17304194,8,CelebDF
id17_id23_0002,1,celebdf,0.5465188,8,CelebDF
id17_id23_0003,1,celebdf,0.621771,8,CelebDF
id17_id23_0004,1,celebdf,0.41909862,8,CelebDF
id17_id23_0005,1,celebdf,0.31218064,8,CelebDF
id17_id23_0006,1,celebdf,0.7107728,8,CelebDF
id17_id23_0007,1,celebdf,0.82353073,8,CelebDF
id17_id23_0009,1,celebdf,0.12143672,8,CelebDF
id17_id26_0000,1,celebdf,0.18904722,8,CelebDF
id17_id26_0001,1,celebdf,0.33918706,8,CelebDF
id17_id26_0002,1,celebdf,0.680522,8,CelebDF
id17_id26_0003,1,celebdf,0.5568629,8,CelebDF
id17_id26_0004,1,celebdf,0.505878,8,CelebDF
id17_id26_0005,1,celebdf,0.45971903,8,CelebDF
id17_id26_0006,1,celebdf,0.7380378,8,CelebDF
id17_id26_0007,1,celebdf,0.8759766,8,CelebDF
id17_id26_0009,1,celebdf,0.24643002,8,CelebDF
id17_id28_0000,1,celebdf,0.5664315,8,CelebDF
id17_id28_0001,1,celebdf,0.39391634,8,CelebDF
id17_id28_0002,1,celebdf,0.68361527,8,CelebDF
id17_id28_0003,1,celebdf,0.6576326,8,CelebDF
id17_id28_0004,1,celebdf,0.5427183,8,CelebDF
id17_id28_0005,1,celebdf,0.750895,8,CelebDF
id17_id28_0006,1,celebdf,0.7654684,8,CelebDF
id17_id28_0007,1,celebdf,0.9618168,8,CelebDF
id17_id28_0009,1,celebdf,0.23334634,8,CelebDF
id17_id2_0000,1,celebdf,0.029704865,8,CelebDF
id17_id2_0001,1,celebdf,0.049299154,8,CelebDF
id17_id2_0002,1,celebdf,0.57291925,8,CelebDF
id17_id2_0003,1,celebdf,0.14168596,8,CelebDF
id17_id2_0004,1,celebdf,0.16589615,8,CelebDF
id17_id2_0005,1,celebdf,0.04232604,8,CelebDF
id17_id2_0006,1,celebdf,0.49288964,8,CelebDF
id17_id2_0007,1,celebdf,0.6225915,8,CelebDF
id17_id2_0009,1,celebdf,0.017412744,8,CelebDF
id17_id30_0000,1,celebdf,0.091696136,8,CelebDF
id17_id30_0001,1,celebdf,0.1467146,7,CelebDF
id17_id30_0002,1,celebdf,0.6329897,8,CelebDF
id17_id30_0003,1,celebdf,0.69088155,8,CelebDF
id17_id30_0004,1,celebdf,0.14119223,8,CelebDF
id17_id30_0005,1,celebdf,0.4196201,8,CelebDF
id17_id30_0006,1,celebdf,0.8542062,8,CelebDF
id17_id30_0007,1,celebdf,0.8310426,8,CelebDF
id17_id30_0009,1,celebdf,0.09034535,8,CelebDF
id17_id31_0000,1,celebdf,0.85631573,8,CelebDF
id17_id31_0001,1,celebdf,0.5033945,8,CelebDF
id17_id31_0002,1,celebdf,0.7267772,7,CelebDF
id17_id31_0003,1,celebdf,0.7391271,8,CelebDF
id17_id31_0004,1,celebdf,0.6177531,8,CelebDF
id17_id31_0005,1,celebdf,0.46578863,8,CelebDF
id17_id31_0006,1,celebdf,0.75040984,8,CelebDF
id17_id31_0007,1,celebdf,0.959571,8,CelebDF
id17_id31_0009,1,celebdf,0.6763788,8,CelebDF
id17_id35_0000,1,celebdf,0.7487774,8,CelebDF
id17_id35_0001,1,celebdf,0.19513914,8,CelebDF
id17_id35_0002,1,celebdf,0.6618703,8,CelebDF
id17_id35_0003,1,celebdf,0.6954639,8,CelebDF
id17_id35_0004,1,celebdf,0.45303175,8,CelebDF
id17_id35_0005,1,celebdf,0.6575303,8,CelebDF
id17_id35_0006,1,celebdf,0.7897582,8,CelebDF
id17_id35_0007,1,celebdf,0.94832695,8,CelebDF
id17_id35_0009,1,celebdf,0.37469104,8,CelebDF
id17_id37_0000,1,celebdf,0.72703886,8,CelebDF
id17_id37_0001,1,celebdf,0.17277324,8,CelebDF
id17_id37_0002,1,celebdf,0.6175506,8,CelebDF
id17_id37_0003,1,celebdf,0.7391862,8,CelebDF
id17_id37_0004,1,celebdf,0.50797105,8,CelebDF
id17_id37_0005,1,celebdf,0.54742444,8,CelebDF
id17_id37_0006,1,celebdf,0.71919507,8,CelebDF
id17_id37_0007,1,celebdf,0.97472334,8,CelebDF
id17_id37_0009,1,celebdf,0.4167223,8,CelebDF
id17_id3_0000,1,celebdf,0.11907702,8,CelebDF
id17_id3_0001,1,celebdf,0.03376291,8,CelebDF
id17_id3_0002,1,celebdf,0.5732409,8,CelebDF
id17_id3_0003,1,celebdf,0.17519882,8,CelebDF
id17_id3_0004,1,celebdf,0.06601871,8,CelebDF
id17_id3_0005,1,celebdf,0.11231384,8,CelebDF
id17_id3_0006,1,celebdf,0.56719613,8,CelebDF
id17_id3_0007,1,celebdf,0.34171367,8,CelebDF
id17_id3_0009,1,celebdf,0.25274423,8,CelebDF
id17_id6_0000,1,celebdf,0.3820746,8,CelebDF
id17_id6_0001,1,celebdf,0.26633424,8,CelebDF
id17_id6_0002,1,celebdf,0.32097667,8,CelebDF
id17_id6_0003,1,celebdf,0.5079589,8,CelebDF
id17_id6_0004,1,celebdf,0.29123977,8,CelebDF
id17_id6_0005,1,celebdf,0.41818035,8,CelebDF
id17_id6_0006,1,celebdf,0.50031567,8,CelebDF
id17_id6_0007,1,celebdf,0.57892793,8,CelebDF
id17_id6_0009,1,celebdf,0.15056214,8,CelebDF
id17_id9_0000,1,celebdf,0.3087063,8,CelebDF
id17_id9_0001,1,celebdf,0.10857704,8,CelebDF
id17_id9_0002,1,celebdf,0.40242273,8,CelebDF
id17_id9_0003,1,celebdf,0.35572243,8,CelebDF
id17_id9_0004,1,celebdf,0.38328126,8,CelebDF
id17_id9_0005,1,celebdf,0.5219618,8,CelebDF
id17_id9_0006,1,celebdf,0.7473937,8,CelebDF
id17_id9_0007,1,celebdf,0.55201393,8,CelebDF
id17_id9_0009,1,celebdf,0.39606485,8,CelebDF
id19_0000,0,celebdf,0.05875203,8,CelebDF
id19_0001,0,celebdf,0.43353483,8,CelebDF
id19_0002,0,celebdf,0.90431374,7,CelebDF
id19_0003,0,celebdf,0.4837212,8,CelebDF
id19_0004,0,celebdf,0.004084301,8,CelebDF
id19_0005,0,celebdf,0.44181004,8,CelebDF
id19_0006,0,celebdf,0.5541644,8,CelebDF
id19_0007,0,celebdf,0.2140553,8,CelebDF
id19_0008,0,celebdf,0.50071263,8,CelebDF
id19_0009,0,celebdf,0.6911477,8,CelebDF
id19_id20_0000,1,celebdf,0.69906557,8,CelebDF
id19_id20_0001,1,celebdf,0.5126701,8,CelebDF
id19_id20_0002,1,celebdf,0.8927732,7,CelebDF
id19_id20_0004,1,celebdf,0.62385607,8,CelebDF
id19_id20_0006,1,celebdf,0.74560636,8,CelebDF
id19_id20_0007,1,celebdf,0.7504991,8,CelebDF
id19_id20_0008,1,celebdf,0.82265383,8,CelebDF
id19_id20_0009,1,celebdf,0.95666957,8,CelebDF
id19_id21_0000,1,celebdf,0.9414031,8,CelebDF
id19_id21_0001,1,celebdf,0.5808781,8,CelebDF
id19_id21_0002,1,celebdf,0.8883996,7,CelebDF
id19_id21_0004,1,celebdf,0.7875192,8,CelebDF
id19_id21_0006,1,celebdf,0.6251822,8,CelebDF
id19_id21_0007,1,celebdf,0.873862,8,CelebDF
id19_id21_0008,1,celebdf,0.5934874,8,CelebDF
id19_id21_0009,1,celebdf,0.8740833,8,CelebDF
id19_id22_0000,1,celebdf,0.8621568,8,CelebDF
id19_id22_0001,1,celebdf,0.74906635,8,CelebDF
id19_id22_0002,1,celebdf,0.76067525,7,CelebDF
id19_id22_0004,1,celebdf,0.6095727,8,CelebDF
id19_id22_0005,1,celebdf,0.87093246,8,CelebDF
id19_id22_0006,1,celebdf,0.5897665,8,CelebDF
id19_id22_0007,1,celebdf,0.9024868,8,CelebDF
id19_id22_0008,1,celebdf,0.35547072,8,CelebDF
id19_id22_0009,1,celebdf,0.95978963,8,CelebDF
id19_id23_0000,1,celebdf,0.8563927,8,CelebDF
id19_id23_0001,1,celebdf,0.5403691,8,CelebDF
id19_id23_0002,1,celebdf,0.84647715,7,CelebDF
id19_id23_0004,1,celebdf,0.7458538,8,CelebDF
id19_id23_0005,1,celebdf,0.87364465,8,CelebDF
id19_id23_0006,1,celebdf,0.5515197,8,CelebDF
id19_id23_0007,1,celebdf,0.8718111,8,CelebDF
id19_id23_0008,1,celebdf,0.7711424,8,CelebDF
id19_id23_0009,1,celebdf,0.8715949,8,CelebDF
id19_id24_0000,1,celebdf,0.78146625,8,CelebDF
id19_id24_0002,1,celebdf,0.8615379,7,CelebDF
id19_id24_0004,1,celebdf,0.9018377,8,CelebDF
id19_id24_0007,1,celebdf,0.87032485,8,CelebDF
id19_id24_0008,1,celebdf,0.61581457,8,CelebDF
id19_id24_0009,1,celebdf,0.9454397,8,CelebDF
id19_id25_0000,1,celebdf,0.99675834,8,CelebDF
id19_id25_0001,1,celebdf,0.8449016,8,CelebDF
id19_id25_0002,1,celebdf,0.70180446,7,CelebDF
id19_id25_0004,1,celebdf,0.9020847,8,CelebDF
id19_id25_0005,1,celebdf,0.8750031,8,CelebDF
id19_id25_0006,1,celebdf,0.8746814,8,CelebDF
id19_id25_0007,1,celebdf,0.8833043,8,CelebDF
id19_id25_0008,1,celebdf,0.74037206,8,CelebDF
id19_id25_0009,1,celebdf,0.9999225,8,CelebDF
id19_id26_0001,1,celebdf,0.7360133,8,CelebDF
id19_id26_0002,1,celebdf,0.8918881,7,CelebDF
id19_id26_0004,1,celebdf,0.7499756,8,CelebDF
id19_id26_0006,1,celebdf,0.6040852,8,CelebDF
id19_id26_0007,1,celebdf,0.7577147,8,CelebDF
id19_id26_0008,1,celebdf,0.82618445,8,CelebDF
id19_id26_0009,1,celebdf,0.73688835,8,CelebDF
id19_id27_0001,1,celebdf,0.7166252,8,CelebDF
id19_id27_0002,1,celebdf,0.8059514,7,CelebDF
id19_id27_0004,1,celebdf,0.9524787,8,CelebDF
id19_id27_0006,1,celebdf,0.6219454,8,CelebDF
id19_id27_0007,1,celebdf,0.8226152,8,CelebDF
id19_id27_0008,1,celebdf,0.86246824,8,CelebDF
id19_id27_0009,1,celebdf,0.9294061,8,CelebDF
id19_id28_0000,1,celebdf,0.7356672,8,CelebDF
id19_id28_0001,1,celebdf,0.6579047,8,CelebDF
id19_id28_0002,1,celebdf,0.8534432,7,CelebDF
id19_id28_0004,1,celebdf,0.81828535,8,CelebDF
id19_id28_0005,1,celebdf,0.87475574,8,CelebDF
id19_id28_0006,1,celebdf,0.8621939,8,CelebDF
id19_id28_0007,1,celebdf,0.87459105,8,CelebDF
id19_id28_0008,1,celebdf,0.781896,8,CelebDF
id19_id28_0009,1,celebdf,0.9094567,8,CelebDF
id1_0000,0,celebdf,0.3863565,8,CelebDF
id1_0001,0,celebdf,7.171012e-05,8,CelebDF
id1_0002,0,celebdf,0.06992355,8,CelebDF
id1_0003,0,celebdf,0.8366522,8,CelebDF
id1_0004,0,celebdf,0.52357465,8,CelebDF
id1_0005,0,celebdf,0.11283008,8,CelebDF
id1_0006,0,celebdf,0.009027121,8,CelebDF
id1_0007,0,celebdf,0.5394302,8,CelebDF
id1_0008,0,celebdf,0.00019739129,8,CelebDF
