video,dataset,manipulation,compression,true_label,pred_prob,model,split,seed
683,FFpp,face2face,c23,0,0.00251,PRISM_50D_indist,test,42
705,FFpp,face2face,c23,0,0.620688,PRISM_50D_indist,test,42
707,FFpp,face2face,c23,0,0.326134,PRISM_50D_indist,test,42
695,FFpp,face2face,c23,0,0.026392,PRISM_50D_indist,test,42
714,FFpp,face2face,c23,0,0.084531,PRISM_50D_indist,test,42
701,FFpp,face2face,c23,0,0.515148,PRISM_50D_indist,test,42
706,FFpp,face2face,c23,0,0.003643,PRISM_50D_indist,test,42
731,FFpp,face2face,c23,0,0.040409,PRISM_50D_indist,test,42
725,FFpp,face2face,c23,0,0.759813,PRISM_50D_indist,test,42
732,FFpp,face2face,c23,0,0.477923,PRISM_50D_indist,test,42
741,FFpp,face2face,c23,0,0.377928,PRISM_50D_indist,test,42
739,FFpp,face2face,c23,0,0.872725,PRISM_50D_indist,test,42
724,FFpp,face2face,c23,0,0.055384,PRISM_50D_indist,test,42
755,FFpp,face2face,c23,0,0.289127,PRISM_50D_indist,test,42
801,FFpp,face2face,c23,0,0.758821,PRISM_50D_indist,test,42
812,FFpp,face2face,c23,0,0.662224,PRISM_50D_indist,test,42
821,FFpp,face2face,c23,0,0.882496,PRISM_50D_indist,test,42
842,FFpp,face2face,c23,0,0.332722,PRISM_50D_indist,test,42
855,FFpp,face2face,c23,0,0.166588,PRISM_50D_indist,test,42
847,FFpp,face2face,c23,0,0.294795,PRISM_50D_indist,test,42
851,FFpp,face2face,c23,0,0.001972,PRISM_50D_indist,test,42
868,FFpp,face2face,c23,0,0.399421,PRISM_50D_indist,test,42
865,FFpp,face2face,c23,0,0.096948,PRISM_50D_indist,test,42
896,FFpp,face2face,c23,0,0.215027,PRISM_50D_indist,test,42
917,FFpp,face2face,c23,0,0.41683,PRISM_50D_indist,test,42
919,FFpp,face2face,c23,0,0.072118,PRISM_50D_indist,test,42
906,FFpp,face2face,c23,0,0.084964,PRISM_50D_indist,test,42
924,FFpp,face2face,c23,0,0.242174,PRISM_50D_indist,test,42
932,FFpp,face2face,c23,0,0.042362,PRISM_50D_indist,test,42
949,FFpp,face2face,c23,0,0.445607,PRISM_50D_indist,test,42
945,FFpp,face2face,c23,0,0.79765,PRISM_50D_indist,test,42
955,FFpp,face2face,c23,0,0.543157,PRISM_50D_indist,test,42
953,FFpp,face2face,c23,0,0.349235,PRISM_50D_indist,test,42
970,FFpp,face2face,c23,0,0.498514,PRISM_50D_indist,test,42
973,FFpp,face2face,c23,0,0.56528,PRISM_50D_indist,test,42
974,FFpp,face2face,c23,0,0.301393,PRISM_50D_indist,test,42
995,FFpp,face2face,c23,0,0.097772,PRISM_50D_indist,test,42
003_000,FFpp,face2face,c23,1,0.118204,PRISM_50D_indist,test,42
000_003,FFpp,face2face,c23,1,0.2893,PRISM_50D_indist,test,42
012_026,FFpp,face2face,c23,1,0.420785,PRISM_50D_indist,test,42
015_919,FFpp,face2face,c23,1,0.802455,PRISM_50D_indist,test,42
024_073,FFpp,face2face,c23,1,0.528687,PRISM_50D_indist,test,42
026_012,FFpp,face2face,c23,1,0.07919,PRISM_50D_indist,test,42
029_048,FFpp,face2face,c23,1,0.959061,PRISM_50D_indist,test,42
036_035,FFpp,face2face,c23,1,0.971878,PRISM_50D_indist,test,42
035_036,FFpp,face2face,c23,1,0.870135,PRISM_50D_indist,test,42
048_029,FFpp,face2face,c23,1,0.834289,PRISM_50D_indist,test,42
047_862,FFpp,face2face,c23,1,0.400079,PRISM_50D_indist,test,42
044_945,FFpp,face2face,c23,1,0.93315,PRISM_50D_indist,test,42
073_024,FFpp,face2face,c23,1,0.993634,PRISM_50D_indist,test,42
078_955,FFpp,face2face,c23,1,0.920191,PRISM_50D_indist,test,42
102_114,FFpp,face2face,c23,1,0.071891,PRISM_50D_indist,test,42
114_102,FFpp,face2face,c23,1,0.374369,PRISM_50D_indist,test,42
128_896,FFpp,face2face,c23,1,0.834063,PRISM_50D_indist,test,42
138_142,FFpp,face2face,c23,1,0.068926,PRISM_50D_indist,test,42
142_138,FFpp,face2face,c23,1,0.43668,PRISM_50D_indist,test,42
141_161,FFpp,face2face,c23,1,0.821454,PRISM_50D_indist,test,42
135_880,FFpp,face2face,c23,1,0.95402,PRISM_50D_indist,test,42
158_379,FFpp,face2face,c23,1,0.255365,PRISM_50D_indist,test,42
161_141,FFpp,face2face,c23,1,0.388231,PRISM_50D_indist,test,42
154_386,FFpp,face2face,c23,1,0.985547,PRISM_50D_indist,test,42
169_227,FFpp,face2face,c23,1,0.546314,PRISM_50D_indist,test,42
170_186,FFpp,face2face,c23,1,0.796652,PRISM_50D_indist,test,42
176_190,FFpp,face2face,c23,1,0.754975,PRISM_50D_indist,test,42
186_170,FFpp,face2face,c23,1,0.047394,PRISM_50D_indist,test,42
190_176,FFpp,face2face,c23,1,0.97255,PRISM_50D_indist,test,42
214_255,FFpp,face2face,c23,1,0.746967,PRISM_50D_indist,test,42
220_219,FFpp,face2face,c23,1,0.980338,PRISM_50D_indist,test,42
219_220,FFpp,face2face,c23,1,0.902128,PRISM_50D_indist,test,42
227_169,FFpp,face2face,c23,1,0.035728,PRISM_50D_indist,test,42
249_280,FFpp,face2face,c23,1,0.797925,PRISM_50D_indist,test,42
257_420,FFpp,face2face,c23,1,0.085561,PRISM_50D_indist,test,42
255_214,FFpp,face2face,c23,1,0.227519,PRISM_50D_indist,test,42
278_306,FFpp,face2face,c23,1,0.444049,PRISM_50D_indist,test,42
280_249,FFpp,face2face,c23,1,0.946684,PRISM_50D_indist,test,42
288_321,FFpp,face2face,c23,1,0.647797,PRISM_50D_indist,test,42
306_278,FFpp,face2face,c23,1,0.268352,PRISM_50D_indist,test,42
308_388,FFpp,face2face,c23,1,0.934634,PRISM_50D_indist,test,42
319_352,FFpp,face2face,c23,1,0.871842,PRISM_50D_indist,test,42
321_288,FFpp,face2face,c23,1,0.736622,PRISM_50D_indist,test,42
314_347,FFpp,face2face,c23,1,0.928849,PRISM_50D_indist,test,42
347_314,FFpp,face2face,c23,1,0.734381,PRISM_50D_indist,test,42
352_319,FFpp,face2face,c23,1,0.918887,PRISM_50D_indist,test,42
358_380,FFpp,face2face,c23,1,0.758695,PRISM_50D_indist,test,42
367_371,FFpp,face2face,c23,1,0.356204,PRISM_50D_indist,test,42
371_367,FFpp,face2face,c23,1,0.81743,PRISM_50D_indist,test,42
379_158,FFpp,face2face,c23,1,0.512642,PRISM_50D_indist,test,42
380_358,FFpp,face2face,c23,1,0.873076,PRISM_50D_indist,test,42
381_376,FFpp,face2face,c23,1,0.750307,PRISM_50D_indist,test,42
388_308,FFpp,face2face,c23,1,0.792262,PRISM_50D_indist,test,42
399_488,FFpp,face2face,c23,1,0.783864,PRISM_50D_indist,test,42
384_932,FFpp,face2face,c23,1,0.663025,PRISM_50D_indist,test,42
386_154,FFpp,face2face,c23,1,0.737447,PRISM_50D_indist,test,42
389_480,FFpp,face2face,c23,1,0.877824,PRISM_50D_indist,test,42
404_429,FFpp,face2face,c23,1,0.892344,PRISM_50D_indist,test,42
420_257,FFpp,face2face,c23,1,0.477172,PRISM_50D_indist,test,42
421_423,FFpp,face2face,c23,1,0.895218,PRISM_50D_indist,test,42
423_421,FFpp,face2face,c23,1,0.816345,PRISM_50D_indist,test,42
418_507,FFpp,face2face,c23,1,0.849501,PRISM_50D_indist,test,42
425_485,FFpp,face2face,c23,1,0.359501,PRISM_50D_indist,test,42
429_404,FFpp,face2face,c23,1,0.38228,PRISM_50D_indist,test,42
422_695,FFpp,face2face,c23,1,0.939875,PRISM_50D_indist,test,42
452_550,FFpp,face2face,c23,1,0.698735,PRISM_50D_indist,test,42
445_494,FFpp,face2face,c23,1,0.937168,PRISM_50D_indist,test,42
454_527,FFpp,face2face,c23,1,0.969497,PRISM_50D_indist,test,42
462_467,FFpp,face2face,c23,1,0.618123,PRISM_50D_indist,test,42
467_462,FFpp,face2face,c23,1,0.812849,PRISM_50D_indist,test,42
485_425,FFpp,face2face,c23,1,0.634942,PRISM_50D_indist,test,42
488_399,FFpp,face2face,c23,1,0.821806,PRISM_50D_indist,test,42
480_389,FFpp,face2face,c23,1,0.84377,PRISM_50D_indist,test,42
494_445,FFpp,face2face,c23,1,0.519532,PRISM_50D_indist,test,42
479_706,FFpp,face2face,c23,1,0.89541,PRISM_50D_indist,test,42
517_521,FFpp,face2face,c23,1,0.952806,PRISM_50D_indist,test,42
521_517,FFpp,face2face,c23,1,0.10023,PRISM_50D_indist,test,42
527_454,FFpp,face2face,c23,1,0.951671,PRISM_50D_indist,test,42
507_418,FFpp,face2face,c23,1,0.32948,PRISM_50D_indist,test,42
550_452,FFpp,face2face,c23,1,0.915255,PRISM_50D_indist,test,42
529_633,FFpp,face2face,c23,1,0.990606,PRISM_50D_indist,test,42
552_851,FFpp,face2face,c23,1,0.990303,PRISM_50D_indist,test,42
579_701,FFpp,face2face,c23,1,0.705293,PRISM_50D_indist,test,42
608_675,FFpp,face2face,c23,1,0.564671,PRISM_50D_indist,test,42
623_630,FFpp,face2face,c23,1,0.895094,PRISM_50D_indist,test,42
625_650,FFpp,face2face,c23,1,0.364754,PRISM_50D_indist,test,42
607_683,FFpp,face2face,c23,1,0.829458,PRISM_50D_indist,test,42
630_623,FFpp,face2face,c23,1,0.681828,PRISM_50D_indist,test,42
633_529,FFpp,face2face,c23,1,0.850813,PRISM_50D_indist,test,42
634_660,FFpp,face2face,c23,1,0.575698,PRISM_50D_indist,test,42
650_625,FFpp,face2face,c23,1,0.217898,PRISM_50D_indist,test,42
669_682,FFpp,face2face,c23,1,0.971983,PRISM_50D_indist,test,42
670_661,FFpp,face2face,c23,1,0.796908,PRISM_50D_indist,test,42
660_634,FFpp,face2face,c23,1,0.95354,PRISM_50D_indist,test,42
661_670,FFpp,face2face,c23,1,0.865576,PRISM_50D_indist,test,42
675_608,FFpp,face2face,c23,1,0.556067,PRISM_50D_indist,test,42
682_669,FFpp,face2face,c23,1,0.206715,PRISM_50D_indist,test,42
691_732,FFpp,face2face,c23,1,0.688037,PRISM_50D_indist,test,42
705_707,FFpp,face2face,c23,1,0.928908,PRISM_50D_indist,test,42
683_607,FFpp,face2face,c23,1,0.02228,PRISM_50D_indist,test,42
707_705,FFpp,face2face,c23,1,0.548715,PRISM_50D_indist,test,42
695_422,FFpp,face2face,c23,1,0.434068,PRISM_50D_indist,test,42
714_842,FFpp,face2face,c23,1,0.865245,PRISM_50D_indist,test,42
701_579,FFpp,face2face,c23,1,0.733471,PRISM_50D_indist,test,42
706_479,FFpp,face2face,c23,1,0.634276,PRISM_50D_indist,test,42
725_724,FFpp,face2face,c23,1,0.993284,PRISM_50D_indist,test,42
731_741,FFpp,face2face,c23,1,0.774414,PRISM_50D_indist,test,42
732_691,FFpp,face2face,c23,1,0.39387,PRISM_50D_indist,test,42
741_731,FFpp,face2face,c23,1,0.952307,PRISM_50D_indist,test,42
739_865,FFpp,face2face,c23,1,0.989899,PRISM_50D_indist,test,42
724_725,FFpp,face2face,c23,1,0.992406,PRISM_50D_indist,test,42
755_759,FFpp,face2face,c23,1,0.722326,PRISM_50D_indist,test,42
801_855,FFpp,face2face,c23,1,0.844892,PRISM_50D_indist,test,42
812_821,FFpp,face2face,c23,1,0.763296,PRISM_50D_indist,test,42
821_812,FFpp,face2face,c23,1,0.925781,PRISM_50D_indist,test,42
842_714,FFpp,face2face,c23,1,0.425376,PRISM_50D_indist,test,42
855_801,FFpp,face2face,c23,1,0.921466,PRISM_50D_indist,test,42
847_906,FFpp,face2face,c23,1,0.976401,PRISM_50D_indist,test,42
851_552,FFpp,face2face,c23,1,0.456531,PRISM_50D_indist,test,42
868_949,FFpp,face2face,c23,1,0.965529,PRISM_50D_indist,test,42
865_739,FFpp,face2face,c23,1,0.813426,PRISM_50D_indist,test,42
896_128,FFpp,face2face,c23,1,0.441443,PRISM_50D_indist,test,42
917_924,FFpp,face2face,c23,1,0.926087,PRISM_50D_indist,test,42
919_015,FFpp,face2face,c23,1,0.546144,PRISM_50D_indist,test,42
924_917,FFpp,face2face,c23,1,0.765008,PRISM_50D_indist,test,42
906_847,FFpp,face2face,c23,1,0.881217,PRISM_50D_indist,test,42
932_384,FFpp,face2face,c23,1,0.086851,PRISM_50D_indist,test,42
949_868,FFpp,face2face,c23,1,0.602281,PRISM_50D_indist,test,42
945_044,FFpp,face2face,c23,1,0.800445,PRISM_50D_indist,test,42
955_078,FFpp,face2face,c23,1,0.751441,PRISM_50D_indist,test,42
970_973,FFpp,face2face,c23,1,0.815864,PRISM_50D_indist,test,42
973_970,FFpp,face2face,c23,1,0.908549,PRISM_50D_indist,test,42
974_953,FFpp,face2face,c23,1,0.741994,PRISM_50D_indist,test,42
995_233,FFpp,face2face,c23,1,0.27433,PRISM_50D_indist,test,42
000,FFpp,faceswap,c23,0,0.01511,PRISM_50D_indist,test,42
003,FFpp,faceswap,c23,0,0.000854,PRISM_50D_indist,test,42
012,FFpp,faceswap,c23,0,0.002841,PRISM_50D_indist,test,42
015,FFpp,faceswap,c23,0,0.012243,PRISM_50D_indist,test,42
024,FFpp,faceswap,c23,0,0.591037,PRISM_50D_indist,test,42
026,FFpp,faceswap,c23,0,0.003234,PRISM_50D_indist,test,42
029,FFpp,faceswap,c23,0,0.008194,PRISM_50D_indist,test,42
035,FFpp,faceswap,c23,0,0.004759,PRISM_50D_indist,test,42
036,FFpp,faceswap,c23,0,0.025813,PRISM_50D_indist,test,42
048,FFpp,faceswap,c23,0,0.033595,PRISM_50D_indist,test,42
047,FFpp,faceswap,c23,0,0.003891,PRISM_50D_indist,test,42
044,FFpp,faceswap,c23,0,0.020325,PRISM_50D_indist,test,42
073,FFpp,faceswap,c23,0,0.749644,PRISM_50D_indist,test,42
078,FFpp,faceswap,c23,0,0.015822,PRISM_50D_indist,test,42
102,FFpp,faceswap,c23,0,0.955677,PRISM_50D_indist,test,42
114,FFpp,faceswap,c23,0,0.007583,PRISM_50D_indist,test,42
128,FFpp,faceswap,c23,0,0.001329,PRISM_50D_indist,test,42
138,FFpp,faceswap,c23,0,0.002478,PRISM_50D_indist,test,42
135,FFpp,faceswap,c23,0,0.452298,PRISM_50D_indist,test,42
142,FFpp,faceswap,c23,0,0.001585,PRISM_50D_indist,test,42
141,FFpp,faceswap,c23,0,0.057132,PRISM_50D_indist,test,42
161,FFpp,faceswap,c23,0,0.003155,PRISM_50D_indist,test,42
154,FFpp,faceswap,c23,0,0.023949,PRISM_50D_indist,test,42
169,FFpp,faceswap,c23,0,0.734062,PRISM_50D_indist,test,42
170,FFpp,faceswap,c23,0,0.056063,PRISM_50D_indist,test,42
176,FFpp,faceswap,c23,0,0.00114,PRISM_50D_indist,test,42
186,FFpp,faceswap,c23,0,0.882457,PRISM_50D_indist,test,42
190,FFpp,faceswap,c23,0,0.031349,PRISM_50D_indist,test,42
214,FFpp,faceswap,c23,0,0.422644,PRISM_50D_indist,test,42
220,FFpp,faceswap,c23,0,0.020713,PRISM_50D_indist,test,42
219,FFpp,faceswap,c23,0,0.653267,PRISM_50D_indist,test,42
227,FFpp,faceswap,c23,0,0.135968,PRISM_50D_indist,test,42
249,FFpp,faceswap,c23,0,0.005891,PRISM_50D_indist,test,42
257,FFpp,faceswap,c23,0,0.001667,PRISM_50D_indist,test,42
255,FFpp,faceswap,c23,0,0.002716,PRISM_50D_indist,test,42
278,FFpp,faceswap,c23,0,0.000957,PRISM_50D_indist,test,42
280,FFpp,faceswap,c23,0,0.453487,PRISM_50D_indist,test,42
288,FFpp,faceswap,c23,0,0.030462,PRISM_50D_indist,test,42
306,FFpp,faceswap,c23,0,0.000469,PRISM_50D_indist,test,42
308,FFpp,faceswap,c23,0,0.004039,PRISM_50D_indist,test,42
314,FFpp,faceswap,c23,0,0.123987,PRISM_50D_indist,test,42
321,FFpp,faceswap,c23,0,0.541955,PRISM_50D_indist,test,42
319,FFpp,faceswap,c23,0,0.912223,PRISM_50D_indist,test,42
347,FFpp,faceswap,c23,0,0.403392,PRISM_50D_indist,test,42
352,FFpp,faceswap,c23,0,0.002387,PRISM_50D_indist,test,42
358,FFpp,faceswap,c23,0,0.009396,PRISM_50D_indist,test,42
367,FFpp,faceswap,c23,0,0.003225,PRISM_50D_indist,test,42
371,FFpp,faceswap,c23,0,0.004904,PRISM_50D_indist,test,42
379,FFpp,faceswap,c23,0,0.009946,PRISM_50D_indist,test,42
380,FFpp,faceswap,c23,0,0.004483,PRISM_50D_indist,test,42
381,FFpp,faceswap,c23,0,0.934241,PRISM_50D_indist,test,42
388,FFpp,faceswap,c23,0,0.014422,PRISM_50D_indist,test,42
384,FFpp,faceswap,c23,0,0.000897,PRISM_50D_indist,test,42
386,FFpp,faceswap,c23,0,0.015413,PRISM_50D_indist,test,42
389,FFpp,faceswap,c23,0,0.002,PRISM_50D_indist,test,42
399,FFpp,faceswap,c23,0,0.863845,PRISM_50D_indist,test,42
404,FFpp,faceswap,c23,0,0.917691,PRISM_50D_indist,test,42
420,FFpp,faceswap,c23,0,0.053637,PRISM_50D_indist,test,42
421,FFpp,faceswap,c23,0,0.000302,PRISM_50D_indist,test,42
423,FFpp,faceswap,c23,0,0.002815,PRISM_50D_indist,test,42
418,FFpp,faceswap,c23,0,0.006757,PRISM_50D_indist,test,42
425,FFpp,faceswap,c23,0,0.327141,PRISM_50D_indist,test,42
429,FFpp,faceswap,c23,0,0.060087,PRISM_50D_indist,test,42
422,FFpp,faceswap,c23,0,0.369043,PRISM_50D_indist,test,42
445,FFpp,faceswap,c23,0,0.325362,PRISM_50D_indist,test,42
452,FFpp,faceswap,c23,0,0.063915,PRISM_50D_indist,test,42
454,FFpp,faceswap,c23,0,0.45712,PRISM_50D_indist,test,42
462,FFpp,faceswap,c23,0,0.191398,PRISM_50D_indist,test,42
467,FFpp,faceswap,c23,0,0.00079,PRISM_50D_indist,test,42
485,FFpp,faceswap,c23,0,0.001492,PRISM_50D_indist,test,42
480,FFpp,faceswap,c23,0,0.739751,PRISM_50D_indist,test,42
488,FFpp,faceswap,c23,0,0.010214,PRISM_50D_indist,test,42
494,FFpp,faceswap,c23,0,0.087594,PRISM_50D_indist,test,42
479,FFpp,faceswap,c23,0,0.107129,PRISM_50D_indist,test,42
517,FFpp,faceswap,c23,0,0.000645,PRISM_50D_indist,test,42
521,FFpp,faceswap,c23,0,0.007089,PRISM_50D_indist,test,42
507,FFpp,faceswap,c23,0,0.014064,PRISM_50D_indist,test,42
527,FFpp,faceswap,c23,0,0.066993,PRISM_50D_indist,test,42
550,FFpp,faceswap,c23,0,0.179405,PRISM_50D_indist,test,42
529,FFpp,faceswap,c23,0,0.061872,PRISM_50D_indist,test,42
552,FFpp,faceswap,c23,0,0.915581,PRISM_50D_indist,test,42
579,FFpp,faceswap,c23,0,0.00195,PRISM_50D_indist,test,42
608,FFpp,faceswap,c23,0,0.001328,PRISM_50D_indist,test,42
623,FFpp,faceswap,c23,0,0.800292,PRISM_50D_indist,test,42
625,FFpp,faceswap,c23,0,0.00051,PRISM_50D_indist,test,42
607,FFpp,faceswap,c23,0,0.514305,PRISM_50D_indist,test,42
630,FFpp,faceswap,c23,0,0.000482,PRISM_50D_indist,test,42
633,FFpp,faceswap,c23,0,0.511662,PRISM_50D_indist,test,42
634,FFpp,faceswap,c23,0,0.587729,PRISM_50D_indist,test,42
650,FFpp,faceswap,c23,0,0.000818,PRISM_50D_indist,test,42
669,FFpp,faceswap,c23,0,0.280538,PRISM_50D_indist,test,42
670,FFpp,faceswap,c23,0,0.002252,PRISM_50D_indist,test,42
661,FFpp,faceswap,c23,0,0.134592,PRISM_50D_indist,test,42
660,FFpp,faceswap,c23,0,0.029879,PRISM_50D_indist,test,42
675,FFpp,faceswap,c23,0,0.985132,PRISM_50D_indist,test,42
682,FFpp,faceswap,c23,0,0.002162,PRISM_50D_indist,test,42
691,FFpp,faceswap,c23,0,0.237777,PRISM_50D_indist,test,42
683,FFpp,faceswap,c23,0,0.000749,PRISM_50D_indist,test,42
705,FFpp,faceswap,c23,0,0.248298,PRISM_50D_indist,test,42
707,FFpp,faceswap,c23,0,0.032923,PRISM_50D_indist,test,42
695,FFpp,faceswap,c23,0,0.176669,PRISM_50D_indist,test,42
714,FFpp,faceswap,c23,0,0.002968,PRISM_50D_indist,test,42
701,FFpp,faceswap,c23,0,0.346295,PRISM_50D_indist,test,42
706,FFpp,faceswap,c23,0,0.004753,PRISM_50D_indist,test,42
731,FFpp,faceswap,c23,0,0.000859,PRISM_50D_indist,test,42
725,FFpp,faceswap,c23,0,0.033125,PRISM_50D_indist,test,42
732,FFpp,faceswap,c23,0,0.023801,PRISM_50D_indist,test,42
741,FFpp,faceswap,c23,0,0.023469,PRISM_50D_indist,test,42
739,FFpp,faceswap,c23,0,0.074423,PRISM_50D_indist,test,42
724,FFpp,faceswap,c23,0,0.220071,PRISM_50D_indist,test,42
755,FFpp,faceswap,c23,0,0.003097,PRISM_50D_indist,test,42
801,FFpp,faceswap,c23,0,0.430197,PRISM_50D_indist,test,42
812,FFpp,faceswap,c23,0,0.002176,PRISM_50D_indist,test,42
821,FFpp,faceswap,c23,0,0.057356,PRISM_50D_indist,test,42
842,FFpp,faceswap,c23,0,0.002458,PRISM_50D_indist,test,42
855,FFpp,faceswap,c23,0,0.017827,PRISM_50D_indist,test,42
847,FFpp,faceswap,c23,0,0.262852,PRISM_50D_indist,test,42
851,FFpp,faceswap,c23,0,0.000567,PRISM_50D_indist,test,42
868,FFpp,faceswap,c23,0,0.000834,PRISM_50D_indist,test,42
865,FFpp,faceswap,c23,0,0.03834,PRISM_50D_indist,test,42
896,FFpp,faceswap,c23,0,0.011312,PRISM_50D_indist,test,42
917,FFpp,faceswap,c23,0,0.00945,PRISM_50D_indist,test,42
919,FFpp,faceswap,c23,0,0.009368,PRISM_50D_indist,test,42
906,FFpp,faceswap,c23,0,0.036602,PRISM_50D_indist,test,42
924,FFpp,faceswap,c23,0,0.002185,PRISM_50D_indist,test,42
932,FFpp,faceswap,c23,0,0.003458,PRISM_50D_indist,test,42
949,FFpp,faceswap,c23,0,0.000454,PRISM_50D_indist,test,42
945,FFpp,faceswap,c23,0,0.614623,PRISM_50D_indist,test,42
955,FFpp,faceswap,c23,0,0.861622,PRISM_50D_indist,test,42
953,FFpp,faceswap,c23,0,0.92522,PRISM_50D_indist,test,42
970,FFpp,faceswap,c23,0,0.005696,PRISM_50D_indist,test,42
973,FFpp,faceswap,c23,0,0.000339,PRISM_50D_indist,test,42
974,FFpp,faceswap,c23,0,0.00436,PRISM_50D_indist,test,42
995,FFpp,faceswap,c23,0,0.535448,PRISM_50D_indist,test,42
003_000,FFpp,faceswap,c23,1,0.808772,PRISM_50D_indist,test,42
000_003,FFpp,faceswap,c23,1,0.551571,PRISM_50D_indist,test,42
012_026,FFpp,faceswap,c23,1,0.972487,PRISM_50D_indist,test,42
015_919,FFpp,faceswap,c23,1,0.835891,PRISM_50D_indist,test,42
024_073,FFpp,faceswap,c23,1,0.970364,PRISM_50D_indist,test,42
026_012,FFpp,faceswap,c23,1,0.954826,PRISM_50D_indist,test,42
029_048,FFpp,faceswap,c23,1,0.978647,PRISM_50D_indist,test,42
035_036,FFpp,faceswap,c23,1,0.953548,PRISM_50D_indist,test,42
036_035,FFpp,faceswap,c23,1,0.848577,PRISM_50D_indist,test,42
047_862,FFpp,faceswap,c23,1,0.99158,PRISM_50D_indist,test,42
048_029,FFpp,faceswap,c23,1,0.992957,PRISM_50D_indist,test,42
044_945,FFpp,faceswap,c23,1,0.990124,PRISM_50D_indist,test,42
073_024,FFpp,faceswap,c23,1,0.998553,PRISM_50D_indist,test,42
078_955,FFpp,faceswap,c23,1,0.99809,PRISM_50D_indist,test,42
102_114,FFpp,faceswap,c23,1,0.975126,PRISM_50D_indist,test,42
114_102,FFpp,faceswap,c23,1,0.997835,PRISM_50D_indist,test,42
128_896,FFpp,faceswap,c23,1,0.964945,PRISM_50D_indist,test,42
138_142,FFpp,faceswap,c23,1,0.97478,PRISM_50D_indist,test,42
141_161,FFpp,faceswap,c23,1,0.968613,PRISM_50D_indist,test,42
142_138,FFpp,faceswap,c23,1,0.960972,PRISM_50D_indist,test,42
135_880,FFpp,faceswap,c23,1,0.981649,PRISM_50D_indist,test,42
158_379,FFpp,faceswap,c23,1,0.93632,PRISM_50D_indist,test,42
161_141,FFpp,faceswap,c23,1,0.997423,PRISM_50D_indist,test,42
154_386,FFpp,faceswap,c23,1,0.980526,PRISM_50D_indist,test,42
169_227,FFpp,faceswap,c23,1,0.990258,PRISM_50D_indist,test,42
170_186,FFpp,faceswap,c23,1,0.998404,PRISM_50D_indist,test,42
176_190,FFpp,faceswap,c23,1,0.923594,PRISM_50D_indist,test,42
186_170,FFpp,faceswap,c23,1,0.994357,PRISM_50D_indist,test,42
190_176,FFpp,faceswap,c23,1,0.953499,PRISM_50D_indist,test,42
214_255,FFpp,faceswap,c23,1,0.987375,PRISM_50D_indist,test,42
220_219,FFpp,faceswap,c23,1,0.995914,PRISM_50D_indist,test,42
219_220,FFpp,faceswap,c23,1,0.997656,PRISM_50D_indist,test,42
227_169,FFpp,faceswap,c23,1,0.817913,PRISM_50D_indist,test,42
249_280,FFpp,faceswap,c23,1,0.525222,PRISM_50D_indist,test,42
257_420,FFpp,faceswap,c23,1,0.973795,PRISM_50D_indist,test,42
255_214,FFpp,faceswap,c23,1,0.993458,PRISM_50D_indist,test,42
278_306,FFpp,faceswap,c23,1,0.803238,PRISM_50D_indist,test,42
280_249,FFpp,faceswap,c23,1,0.948202,PRISM_50D_indist,test,42
288_321,FFpp,faceswap,c23,1,0.98777,PRISM_50D_indist,test,42
306_278,FFpp,faceswap,c23,1,0.88152,PRISM_50D_indist,test,42
308_388,FFpp,faceswap,c23,1,0.611621,PRISM_50D_indist,test,42
314_347,FFpp,faceswap,c23,1,0.997457,PRISM_50D_indist,test,42
319_352,FFpp,faceswap,c23,1,0.956415,PRISM_50D_indist,test,42
321_288,FFpp,faceswap,c23,1,0.936636,PRISM_50D_indist,test,42
347_314,FFpp,faceswap,c23,1,0.984564,PRISM_50D_indist,test,42
352_319,FFpp,faceswap,c23,1,0.987789,PRISM_50D_indist,test,42
358_380,FFpp,faceswap,c23,1,0.963267,PRISM_50D_indist,test,42
367_371,FFpp,faceswap,c23,1,0.966914,PRISM_50D_indist,test,42
371_367,FFpp,faceswap,c23,1,0.815355,PRISM_50D_indist,test,42
379_158,FFpp,faceswap,c23,1,0.289349,PRISM_50D_indist,test,42
380_358,FFpp,faceswap,c23,1,0.836546,PRISM_50D_indist,test,42
381_376,FFpp,faceswap,c23,1,0.993049,PRISM_50D_indist,test,42
388_308,FFpp,faceswap,c23,1,0.011645,PRISM_50D_indist,test,42
399_488,FFpp,faceswap,c23,1,0.998171,PRISM_50D_indist,test,42
386_154,FFpp,faceswap,c23,1,0.997132,PRISM_50D_indist,test,42
384_932,FFpp,faceswap,c23,1,0.93258,PRISM_50D_indist,test,42
389_480,FFpp,faceswap,c23,1,0.993434,PRISM_50D_indist,test,42
404_429,FFpp,faceswap,c23,1,0.95379,PRISM_50D_indist,test,42
420_257,FFpp,faceswap,c23,1,0.812668,PRISM_50D_indist,test,42
421_423,FFpp,faceswap,c23,1,0.0999,PRISM_50D_indist,test,42
423_421,FFpp,faceswap,c23,1,0.500599,PRISM_50D_indist,test,42
418_507,FFpp,faceswap,c23,1,0.988582,PRISM_50D_indist,test,42
425_485,FFpp,faceswap,c23,1,0.991419,PRISM_50D_indist,test,42
429_404,FFpp,faceswap,c23,1,0.958616,PRISM_50D_indist,test,42
422_695,FFpp,faceswap,c23,1,0.972072,PRISM_50D_indist,test,42
452_550,FFpp,faceswap,c23,1,0.883427,PRISM_50D_indist,test,42
