video,label,p,method,target,dataset
169_227,1,0.47723902628988824,POS,deepfakes,FFpp
170_186,1,0.5243349257144592,POS,deepfakes,FFpp
176_190,1,0.4510855024000845,POS,deepfakes,FFpp
186_170,1,0.907791386304685,POS,deepfakes,FFpp
190_176,1,0.1085046871030475,POS,deepfakes,FFpp
214_255,1,0.1947932009340191,POS,deepfakes,FFpp
220_219,1,0.5870738976483665,POS,deepfakes,FFpp
219_220,1,0.3394588956279692,POS,deepfakes,FFpp
227_169,1,0.4738817439872191,POS,deepfakes,FFpp
233_995,1,0.5756860964847028,POS,deepfakes,FFpp
249_280,1,0.4520374453685305,POS,deepfakes,FFpp
255_214,1,0.5850661288499541,POS,deepfakes,FFpp
257_420,1,0.6002059073301248,POS,deepfakes,FFpp
278_306,1,0.6398853570967418,POS,deepfakes,FFpp
280_249,1,0.7726819338061218,POS,deepfakes,FFpp
288_321,1,0.6167992388032553,POS,deepfakes,FFpp
306_278,1,0.2806510541057565,POS,deepfakes,FFpp
308_388,1,0.6437027636939059,POS,deepfakes,FFpp
314_347,1,0.4343835656150297,POS,deepfakes,FFpp
319_352,1,0.49399690588326667,POS,deepfakes,FFpp
321_288,1,0.5757952603939556,POS,deepfakes,FFpp
347_314,1,0.6463242013847488,POS,deepfakes,FFpp
352_319,1,0.34817763682533687,POS,deepfakes,FFpp
358_380,1,0.2765215748586279,POS,deepfakes,FFpp
367_371,1,0.3011576264742556,POS,deepfakes,FFpp
371_367,1,0.784980811659973,POS,deepfakes,FFpp
379_158,1,0.45376314527251566,POS,deepfakes,FFpp
380_358,1,0.18650821929294764,POS,deepfakes,FFpp
376_381,1,0.5702090972025587,POS,deepfakes,FFpp
381_376,1,0.4675287193069878,POS,deepfakes,FFpp
388_308,1,0.5339596628239001,POS,deepfakes,FFpp
384_932,1,0.7514923220946191,POS,deepfakes,FFpp
386_154,1,0.44065013993645824,POS,deepfakes,FFpp
389_480,1,0.3959148644853061,POS,deepfakes,FFpp
399_488,1,0.18342769431122113,POS,deepfakes,FFpp
404_429,1,0.5175337183541481,POS,deepfakes,FFpp
418_507,1,0.5007220884524256,POS,deepfakes,FFpp
420_257,1,0.43173099072099397,POS,deepfakes,FFpp
421_423,1,0.5905070588614585,POS,deepfakes,FFpp
423_421,1,0.7151743020948127,POS,deepfakes,FFpp
425_485,1,0.5567319107175638,POS,deepfakes,FFpp
422_695,1,0.5292318824609545,POS,deepfakes,FFpp
429_404,1,0.5072151803144378,POS,deepfakes,FFpp
452_550,1,0.38341562957711084,POS,deepfakes,FFpp
445_494,1,0.46840273431369045,POS,deepfakes,FFpp
454_527,1,0.3908746185759551,POS,deepfakes,FFpp
462_467,1,0.5813722668712654,POS,deepfakes,FFpp
467_462,1,0.49813655758697467,POS,deepfakes,FFpp
480_389,1,0.3094722533445755,POS,deepfakes,FFpp
485_425,1,0.5615144906882612,POS,deepfakes,FFpp
479_706,1,0.36902033628715125,POS,deepfakes,FFpp
488_399,1,0.8159285938209806,POS,deepfakes,FFpp
494_445,1,0.3023363991468243,POS,deepfakes,FFpp
517_521,1,0.5374228065862139,POS,deepfakes,FFpp
507_418,1,0.6110595197350077,POS,deepfakes,FFpp
521_517,1,0.8413229779921142,POS,deepfakes,FFpp
527_454,1,0.3849351081057423,POS,deepfakes,FFpp
529_633,1,0.37562477219295987,POS,deepfakes,FFpp
550_452,1,0.4912193563010453,POS,deepfakes,FFpp
552_851,1,0.6719138386243921,POS,deepfakes,FFpp
579_701,1,0.6273486528090196,POS,deepfakes,FFpp
608_675,1,0.5787272923348281,POS,deepfakes,FFpp
607_683,1,0.5877875708799809,POS,deepfakes,FFpp
623_630,1,0.49478131925687613,POS,deepfakes,FFpp
625_650,1,0.5772607055940367,POS,deepfakes,FFpp
630_623,1,0.6362732240871554,POS,deepfakes,FFpp
634_660,1,0.45088469127826303,POS,deepfakes,FFpp
633_529,1,0.8234478511036832,POS,deepfakes,FFpp
650_625,1,0.1144184101321729,POS,deepfakes,FFpp
669_682,1,0.48124205243049956,POS,deepfakes,FFpp
661_670,1,0.8823378539590411,POS,deepfakes,FFpp
660_634,1,0.37674772761031305,POS,deepfakes,FFpp
670_661,1,0.4361917792371815,POS,deepfakes,FFpp
675_608,1,0.9592733321716355,POS,deepfakes,FFpp
682_669,1,0.7513251056313756,POS,deepfakes,FFpp
683_607,1,0.7169795488314037,POS,deepfakes,FFpp
691_732,1,0.4024118261317923,POS,deepfakes,FFpp
705_707,1,0.14706645785456685,POS,deepfakes,FFpp
695_422,1,0.46502368905012736,POS,deepfakes,FFpp
707_705,1,0.4816647561440165,POS,deepfakes,FFpp
701_579,1,0.5321343808786944,POS,deepfakes,FFpp
706_479,1,0.62237198692945,POS,deepfakes,FFpp
714_842,1,0.4616067059873478,POS,deepfakes,FFpp
732_691,1,0.5073341528227685,POS,deepfakes,FFpp
725_724,1,0.5133783309290084,POS,deepfakes,FFpp
731_741,1,0.8982750894516328,POS,deepfakes,FFpp
724_725,1,0.2888587358453997,POS,deepfakes,FFpp
741_731,1,0.438848626955263,POS,deepfakes,FFpp
739_865,1,0.9519238296571306,POS,deepfakes,FFpp
755_759,1,0.5879701443605133,POS,deepfakes,FFpp
801_855,1,0.4681797454341254,POS,deepfakes,FFpp
812_821,1,0.4800100931229294,POS,deepfakes,FFpp
821_812,1,0.6110175811834208,POS,deepfakes,FFpp
842_714,1,0.23717434694717077,POS,deepfakes,FFpp
847_906,1,0.4709873657561566,POS,deepfakes,FFpp
855_801,1,0.4254279919072027,POS,deepfakes,FFpp
851_552,1,0.4651496132348896,POS,deepfakes,FFpp
868_949,1,0.3350029398947429,POS,deepfakes,FFpp
865_739,1,0.5866839861149594,POS,deepfakes,FFpp
896_128,1,0.4125863309805522,POS,deepfakes,FFpp
906_847,1,0.6020078692982879,POS,deepfakes,FFpp
917_924,1,0.38795099652501186,POS,deepfakes,FFpp
919_015,1,0.4936252094975989,POS,deepfakes,FFpp
924_917,1,0.5245914159879063,POS,deepfakes,FFpp
932_384,1,0.5310388050913745,POS,deepfakes,FFpp
949_868,1,0.5118079872975757,POS,deepfakes,FFpp
945_044,1,0.6029097091267112,POS,deepfakes,FFpp
953_974,1,0.3317424739330654,POS,deepfakes,FFpp
955_078,1,0.6802389679180624,POS,deepfakes,FFpp
970_973,1,0.8937716917095928,POS,deepfakes,FFpp
974_953,1,0.5186267404895716,POS,deepfakes,FFpp
973_970,1,0.5912558453050334,POS,deepfakes,FFpp
995_233,1,0.748563759531918,POS,deepfakes,FFpp
000,0,0.4111556825548597,CHROM,deepfakes,FFpp
003,0,0.4910461644597889,CHROM,deepfakes,FFpp
012,0,0.35561736818212525,CHROM,deepfakes,FFpp
015,0,0.6160203215493892,CHROM,deepfakes,FFpp
024,0,0.46801640321857485,CHROM,deepfakes,FFpp
026,0,0.6119316545138903,CHROM,deepfakes,FFpp
029,0,0.5918143015651774,CHROM,deepfakes,FFpp
035,0,0.6730552140413579,CHROM,deepfakes,FFpp
036,0,0.34793188176848,CHROM,deepfakes,FFpp
048,0,0.6874194597164378,CHROM,deepfakes,FFpp
044,0,0.5053889682015027,CHROM,deepfakes,FFpp
047,0,0.6493210205124166,CHROM,deepfakes,FFpp
073,0,0.5667826570626685,CHROM,deepfakes,FFpp
078,0,0.6243361601148807,CHROM,deepfakes,FFpp
102,0,0.4513325636587795,CHROM,deepfakes,FFpp
114,0,0.429740933608445,CHROM,deepfakes,FFpp
128,0,0.13828441382865628,CHROM,deepfakes,FFpp
138,0,0.5979168292227366,CHROM,deepfakes,FFpp
135,0,0.2797802384661042,CHROM,deepfakes,FFpp
141,0,0.4646331919084895,CHROM,deepfakes,FFpp
142,0,0.43295995224673506,CHROM,deepfakes,FFpp
158,0,0.7038512831745123,CHROM,deepfakes,FFpp
161,0,0.4881840016339788,CHROM,deepfakes,FFpp
154,0,0.25328608469440145,CHROM,deepfakes,FFpp
169,0,0.3660085931089371,CHROM,deepfakes,FFpp
170,0,0.3203450650915312,CHROM,deepfakes,FFpp
176,0,0.34156988529124604,CHROM,deepfakes,FFpp
186,0,0.4777349554339565,CHROM,deepfakes,FFpp
190,0,0.45627525145990816,CHROM,deepfakes,FFpp
214,0,0.3496281877439309,CHROM,deepfakes,FFpp
220,0,0.8499873664213431,CHROM,deepfakes,FFpp
219,0,0.5151858777511242,CHROM,deepfakes,FFpp
227,0,0.5637943951648334,CHROM,deepfakes,FFpp
233,0,0.553319579348952,CHROM,deepfakes,FFpp
249,0,0.6533652380919989,CHROM,deepfakes,FFpp
255,0,0.565610107540784,CHROM,deepfakes,FFpp
257,0,0.4606927916338089,CHROM,deepfakes,FFpp
278,0,0.5889005496209805,CHROM,deepfakes,FFpp
280,0,0.6204429448559183,CHROM,deepfakes,FFpp
288,0,0.6681556403994909,CHROM,deepfakes,FFpp
306,0,0.28334719758847726,CHROM,deepfakes,FFpp
308,0,0.6742005383711547,CHROM,deepfakes,FFpp
314,0,0.6192995193765427,CHROM,deepfakes,FFpp
319,0,0.3774358670942817,CHROM,deepfakes,FFpp
321,0,0.8118327751029439,CHROM,deepfakes,FFpp
347,0,0.5766736610041929,CHROM,deepfakes,FFpp
352,0,0.3447750907480939,CHROM,deepfakes,FFpp
358,0,0.6811302592504201,CHROM,deepfakes,FFpp
367,0,0.2985079247735235,CHROM,deepfakes,FFpp
371,0,0.68872319622549,CHROM,deepfakes,FFpp
379,0,0.36069136629120097,CHROM,deepfakes,FFpp
380,0,0.48329572700361023,CHROM,deepfakes,FFpp
376,0,0.4465367997860771,CHROM,deepfakes,FFpp
381,0,0.49308758929358565,CHROM,deepfakes,FFpp
388,0,0.6749332015801299,CHROM,deepfakes,FFpp
386,0,0.8407852068962139,CHROM,deepfakes,FFpp
384,0,0.35610071740609345,CHROM,deepfakes,FFpp
389,0,0.2075358348063159,CHROM,deepfakes,FFpp
399,0,0.48533188410441874,CHROM,deepfakes,FFpp
404,0,0.48652978487208753,CHROM,deepfakes,FFpp
421,0,0.1388891318399672,CHROM,deepfakes,FFpp
420,0,0.5570750447989584,CHROM,deepfakes,FFpp
418,0,0.5230133340190889,CHROM,deepfakes,FFpp
425,0,0.560892517808394,CHROM,deepfakes,FFpp
423,0,0.693382654540375,CHROM,deepfakes,FFpp
429,0,0.6837212298539825,CHROM,deepfakes,FFpp
422,0,0.4843008660450405,CHROM,deepfakes,FFpp
452,0,0.3779408955497408,CHROM,deepfakes,FFpp
445,0,0.46215514620773046,CHROM,deepfakes,FFpp
454,0,0.43074467389020216,CHROM,deepfakes,FFpp
462,0,0.4888439500408789,CHROM,deepfakes,FFpp
467,0,0.6044562041637256,CHROM,deepfakes,FFpp
480,0,0.721115699644028,CHROM,deepfakes,FFpp
485,0,0.42613746257841284,CHROM,deepfakes,FFpp
488,0,0.3295066771610904,CHROM,deepfakes,FFpp
479,0,0.36439655153445855,CHROM,deepfakes,FFpp
494,0,0.49626645955304843,CHROM,deepfakes,FFpp
517,0,0.6475751828608867,CHROM,deepfakes,FFpp
507,0,0.2923921881041158,CHROM,deepfakes,FFpp
521,0,0.845920552396738,CHROM,deepfakes,FFpp
527,0,0.4246182399502058,CHROM,deepfakes,FFpp
529,0,0.9585247214517949,CHROM,deepfakes,FFpp
550,0,0.5933755487680153,CHROM,deepfakes,FFpp
552,0,0.6224079798195383,CHROM,deepfakes,FFpp
579,0,0.4086144192124217,CHROM,deepfakes,FFpp
608,0,0.3754924197002711,CHROM,deepfakes,FFpp
607,0,0.4696022716466679,CHROM,deepfakes,FFpp
623,0,0.7585831385810471,CHROM,deepfakes,FFpp
625,0,0.5461749545919102,CHROM,deepfakes,FFpp
630,0,0.6048089789379201,CHROM,deepfakes,FFpp
633,0,0.5575164487041835,CHROM,deepfakes,FFpp
634,0,0.6548857106083998,CHROM,deepfakes,FFpp
650,0,0.7622368237956453,CHROM,deepfakes,FFpp
661,0,0.5066344924782952,CHROM,deepfakes,FFpp
669,0,0.8653635613458432,CHROM,deepfakes,FFpp
660,0,0.38829124619023025,CHROM,deepfakes,FFpp
670,0,0.7689280421713381,CHROM,deepfakes,FFpp
675,0,0.3319905528146186,CHROM,deepfakes,FFpp
682,0,0.24558149668233226,CHROM,deepfakes,FFpp
683,0,0.33249301432300593,CHROM,deepfakes,FFpp
691,0,0.332906975950731,CHROM,deepfakes,FFpp
695,0,0.2523350145722598,CHROM,deepfakes,FFpp
705,0,0.3835415757662048,CHROM,deepfakes,FFpp
707,0,0.6031812141833067,CHROM,deepfakes,FFpp
701,0,0.708425581974038,CHROM,deepfakes,FFpp
706,0,0.45072842724514633,CHROM,deepfakes,FFpp
714,0,0.5888235602539467,CHROM,deepfakes,FFpp
725,0,0.4235886696266843,CHROM,deepfakes,FFpp
731,0,0.681448424249541,CHROM,deepfakes,FFpp
732,0,0.6271712049031337,CHROM,deepfakes,FFpp
724,0,0.6566240961925797,CHROM,deepfakes,FFpp
741,0,0.577895674715448,CHROM,deepfakes,FFpp
739,0,0.13830120279798724,CHROM,deepfakes,FFpp
755,0,0.532609629084472,CHROM,deepfakes,FFpp
801,0,0.5059935091187634,CHROM,deepfakes,FFpp
812,0,0.41788448814007,CHROM,deepfakes,FFpp
821,0,0.36365339510478256,CHROM,deepfakes,FFpp
842,0,0.6226979910701855,CHROM,deepfakes,FFpp
847,0,0.3700188913017446,CHROM,deepfakes,FFpp
855,0,0.5924223193251104,CHROM,deepfakes,FFpp
851,0,0.43156624516389075,CHROM,deepfakes,FFpp
868,0,0.37601285648652133,CHROM,deepfakes,FFpp
865,0,0.5305323311943902,CHROM,deepfakes,FFpp
896,0,0.609239156602469,CHROM,deepfakes,FFpp
906,0,0.30557957177211575,CHROM,deepfakes,FFpp
917,0,0.19820022153459468,CHROM,deepfakes,FFpp
919,0,0.21782855992466324,CHROM,deepfakes,FFpp
924,0,0.28079388443828684,CHROM,deepfakes,FFpp
932,0,0.467615603452039,CHROM,deepfakes,FFpp
949,0,0.4467932946795229,CHROM,deepfakes,FFpp
945,0,0.34142217705170336,CHROM,deepfakes,FFpp
955,0,0.4093809822860031,CHROM,deepfakes,FFpp
953,0,0.7749002525634516,CHROM,deepfakes,FFpp
970,0,0.550316192270524,CHROM,deepfakes,FFpp
974,0,0.53897908625513,CHROM,deepfakes,FFpp
973,0,0.676279637966235,CHROM,deepfakes,FFpp
995,0,0.8981819446939381,CHROM,deepfakes,FFpp
000_003,1,0.44082823078723105,CHROM,deepfakes,FFpp
003_000,1,0.7452892757350633,CHROM,deepfakes,FFpp
012_026,1,0.5486679614291492,CHROM,deepfakes,FFpp
015_919,1,0.39326390322499555,CHROM,deepfakes,FFpp
024_073,1,0.41296426339827164,CHROM,deepfakes,FFpp
026_012,1,0.9390490949544257,CHROM,deepfakes,FFpp
029_048,1,0.6929952498670088,CHROM,deepfakes,FFpp
035_036,1,0.23674937578959618,CHROM,deepfakes,FFpp
036_035,1,0.2395980764595408,CHROM,deepfakes,FFpp
047_862,1,0.6252721039803214,CHROM,deepfakes,FFpp
044_945,1,0.47004633265494444,CHROM,deepfakes,FFpp
048_029,1,0.5761596555357006,CHROM,deepfakes,FFpp
073_024,1,0.47952543874285053,CHROM,deepfakes,FFpp
078_955,1,0.5430418272937391,CHROM,deepfakes,FFpp
102_114,1,0.2743003094916216,CHROM,deepfakes,FFpp
114_102,1,0.5701604488559505,CHROM,deepfakes,FFpp
128_896,1,0.3663788011966449,CHROM,deepfakes,FFpp
135_880,1,0.4727310678574782,CHROM,deepfakes,FFpp
138_142,1,0.3922732645418516,CHROM,deepfakes,FFpp
141_161,1,0.9506727945547362,CHROM,deepfakes,FFpp
142_138,1,0.6593057420153638,CHROM,deepfakes,FFpp
158_379,1,0.6947498232760452,CHROM,deepfakes,FFpp
154_386,1,0.7766991363688079,CHROM,deepfakes,FFpp
161_141,1,0.4566963019837399,CHROM,deepfakes,FFpp
169_227,1,0.2498897445057598,CHROM,deepfakes,FFpp
170_186,1,0.6832519828579166,CHROM,deepfakes,FFpp
176_190,1,0.865591334111342,CHROM,deepfakes,FFpp
186_170,1,0.6651361921750509,CHROM,deepfakes,FFpp
190_176,1,0.3253068526094778,CHROM,deepfakes,FFpp
214_255,1,0.433510537732899,CHROM,deepfakes,FFpp
220_219,1,0.6277366049852788,CHROM,deepfakes,FFpp
219_220,1,0.4030261849556328,CHROM,deepfakes,FFpp
227_169,1,0.5697497744298285,CHROM,deepfakes,FFpp
233_995,1,0.16998053814030248,CHROM,deepfakes,FFpp
249_280,1,0.5783902283911979,CHROM,deepfakes,FFpp
255_214,1,0.8661148507451822,CHROM,deepfakes,FFpp
257_420,1,0.6513250178835468,CHROM,deepfakes,FFpp
278_306,1,0.7016307665633955,CHROM,deepfakes,FFpp
280_249,1,0.4220246196891385,CHROM,deepfakes,FFpp
288_321,1,0.6570106412174451,CHROM,deepfakes,FFpp
306_278,1,0.3926299003380663,CHROM,deepfakes,FFpp
308_388,1,0.7103977152038115,CHROM,deepfakes,FFpp
314_347,1,0.3470473407096359,CHROM,deepfakes,FFpp
319_352,1,0.850829632305403,CHROM,deepfakes,FFpp
321_288,1,0.6744968813087148,CHROM,deepfakes,FFpp
347_314,1,0.47100022614488457,CHROM,deepfakes,FFpp
352_319,1,0.6656456351970966,CHROM,deepfakes,FFpp
358_380,1,0.7480774752441796,CHROM,deepfakes,FFpp
367_371,1,0.6083456336109995,CHROM,deepfakes,FFpp
371_367,1,0.37068974309535935,CHROM,deepfakes,FFpp
379_158,1,0.3998757387084006,CHROM,deepfakes,FFpp
380_358,1,0.4071138401341274,CHROM,deepfakes,FFpp
376_381,1,0.17042302012602897,CHROM,deepfakes,FFpp
381_376,1,0.7066514677896156,CHROM,deepfakes,FFpp
388_308,1,0.9023494031416412,CHROM,deepfakes,FFpp
384_932,1,0.7133446217273283,CHROM,deepfakes,FFpp
386_154,1,0.45813640389023724,CHROM,deepfakes,FFpp
389_480,1,0.4709017594994849,CHROM,deepfakes,FFpp
399_488,1,0.7378551362505288,CHROM,deepfakes,FFpp
404_429,1,0.6328218094659422,CHROM,deepfakes,FFpp
418_507,1,0.30119901438131186,CHROM,deepfakes,FFpp
420_257,1,0.4320337635448967,CHROM,deepfakes,FFpp
421_423,1,0.5792503309811635,CHROM,deepfakes,FFpp
423_421,1,0.7778529683096503,CHROM,deepfakes,FFpp
425_485,1,0.7844156480018347,CHROM,deepfakes,FFpp
422_695,1,0.46435432603482757,CHROM,deepfakes,FFpp
429_404,1,0.6801368137131133,CHROM,deepfakes,FFpp
452_550,1,0.5126201716453577,CHROM,deepfakes,FFpp
445_494,1,0.6887610153882066,CHROM,deepfakes,FFpp
454_527,1,0.43665437155995135,CHROM,deepfakes,FFpp
462_467,1,0.41487756473815285,CHROM,deepfakes,FFpp
467_462,1,0.6560503908260654,CHROM,deepfakes,FFpp
480_389,1,0.7028517822060363,CHROM,deepfakes,FFpp
485_425,1,0.6661797985719213,CHROM,deepfakes,FFpp
479_706,1,0.20413316125684802,CHROM,deepfakes,FFpp
488_399,1,0.6098328351793071,CHROM,deepfakes,FFpp
494_445,1,0.32715432526898064,CHROM,deepfakes,FFpp
517_521,1,0.4965965074141556,CHROM,deepfakes,FFpp
507_418,1,0.7115201529528901,CHROM,deepfakes,FFpp
521_517,1,0.5272594448705332,CHROM,deepfakes,FFpp
527_454,1,0.219067499482542,CHROM,deepfakes,FFpp
529_633,1,0.7593993953513636,CHROM,deepfakes,FFpp
550_452,1,0.5968893846896457,CHROM,deepfakes,FFpp
552_851,1,0.6639951889536372,CHROM,deepfakes,FFpp
579_701,1,0.3480588143776543,CHROM,deepfakes,FFpp
608_675,1,0.34323554832641656,CHROM,deepfakes,FFpp
607_683,1,0.5770479199365625,CHROM,deepfakes,FFpp
623_630,1,0.5532771765852437,CHROM,deepfakes,FFpp
625_650,1,0.5497533588159994,CHROM,deepfakes,FFpp
630_623,1,0.8047246989355125,CHROM,deepfakes,FFpp
634_660,1,0.8383890085347383,CHROM,deepfakes,FFpp
633_529,1,0.5441912235039255,CHROM,deepfakes,FFpp
650_625,1,0.37816904875131513,CHROM,deepfakes,FFpp
669_682,1,0.7204088629335058,CHROM,deepfakes,FFpp
661_670,1,0.7747679183185346,CHROM,deepfakes,FFpp
660_634,1,0.6887452893662811,CHROM,deepfakes,FFpp
670_661,1,0.4622845462032554,CHROM,deepfakes,FFpp
675_608,1,0.8885183243651195,CHROM,deepfakes,FFpp
682_669,1,0.6232025243927668,CHROM,deepfakes,FFpp
683_607,1,0.7380313813499966,CHROM,deepfakes,FFpp
691_732,1,0.7683713755460425,CHROM,deepfakes,FFpp
705_707,1,0.5841545895856043,CHROM,deepfakes,FFpp
695_422,1,0.3122331607216692,CHROM,deepfakes,FFpp
707_705,1,0.28798644606465473,CHROM,deepfakes,FFpp
701_579,1,0.898446918063302,CHROM,deepfakes,FFpp
706_479,1,0.6689252210843771,CHROM,deepfakes,FFpp
714_842,1,0.4267649513584942,CHROM,deepfakes,FFpp
732_691,1,0.08182998881201138,CHROM,deepfakes,FFpp
725_724,1,0.5371170714394017,CHROM,deepfakes,FFpp
731_741,1,0.6733707582448063,CHROM,deepfakes,FFpp
724_725,1,0.6678176102968088,CHROM,deepfakes,FFpp
741_731,1,0.605812578025666,CHROM,deepfakes,FFpp
739_865,1,0.9141212712478999,CHROM,deepfakes,FFpp
755_759,1,0.673323413465502,CHROM,deepfakes,FFpp
801_855,1,0.6580903224039477,CHROM,deepfakes,FFpp
812_821,1,0.3601125351702759,CHROM,deepfakes,FFpp
821_812,1,0.4420924925989882,CHROM,deepfakes,FFpp
842_714,1,0.5383449322917896,CHROM,deepfakes,FFpp
847_906,1,0.5798997385090188,CHROM,deepfakes,FFpp
855_801,1,0.2564098464439857,CHROM,deepfakes,FFpp
851_552,1,0.6467363765060197,CHROM,deepfakes,FFpp
868_949,1,0.3882483490505141,CHROM,deepfakes,FFpp
865_739,1,0.595083561680178,CHROM,deepfakes,FFpp
896_128,1,0.6456925233269404,CHROM,deepfakes,FFpp
906_847,1,0.6072250589453545,CHROM,deepfakes,FFpp
917_924,1,0.6357541022675202,CHROM,deepfakes,FFpp
919_015,1,0.40894600998000424,CHROM,deepfakes,FFpp
924_917,1,0.39281810482881857,CHROM,deepfakes,FFpp
932_384,1,0.6120782091664652,CHROM,deepfakes,FFpp
949_868,1,0.5212474282384459,CHROM,deepfakes,FFpp
945_044,1,0.5304052623629681,CHROM,deepfakes,FFpp
953_974,1,0.3342811815694809,CHROM,deepfakes,FFpp
955_078,1,0.3489482643383672,CHROM,deepfakes,FFpp
970_973,1,0.35810117681735787,CHROM,deepfakes,FFpp
974_953,1,0.6598268622269847,CHROM,deepfakes,FFpp
973_970,1,0.5622803567609389,CHROM,deepfakes,FFpp
995_233,1,0.5910387042647837,CHROM,deepfakes,FFpp
000,0,0.7127578247787484,current(POS+CHROM),face2face,FFpp
003,0,0.15970453797318326,current(POS+CHROM),face2face,FFpp
012,0,0.5064638872508173,current(POS+CHROM),face2face,FFpp
015,0,0.04956781677583207,current(POS+CHROM),face2face,FFpp
024,0,0.9604038894293119,current(POS+CHROM),face2face,FFpp
026,0,0.47662909236815254,current(POS+CHROM),face2face,FFpp
029,0,0.1624877987132559,current(POS+CHROM),face2face,FFpp
035,0,0.44957748460899716,current(POS+CHROM),face2face,FFpp
036,0,0.5941888107868791,current(POS+CHROM),face2face,FFpp
048,0,0.08284142480578885,current(POS+CHROM),face2face,FFpp
044,0,0.5203420692237342,current(POS+CHROM),face2face,FFpp
047,0,0.15140702818409388,current(POS+CHROM),face2face,FFpp
073,0,0.45080443410705784,current(POS+CHROM),face2face,FFpp
078,0,0.3870127794601601,current(POS+CHROM),face2face,FFpp
102,0,0.10497685210194038,current(POS+CHROM),face2face,FFpp
114,0,0.4059562138393664,current(POS+CHROM),face2face,FFpp
128,0,0.7640956396923717,current(POS+CHROM),face2face,FFpp
138,0,0.09317829516119079,current(POS+CHROM),face2face,FFpp
135,0,0.6415941161349406,current(POS+CHROM),face2face,FFpp
141,0,0.4282462899268425,current(POS+CHROM),face2face,FFpp
142,0,0.5081987927948304,current(POS+CHROM),face2face,FFpp
158,0,0.5048453842882984,current(POS+CHROM),face2face,FFpp
161,0,0.07434664106402442,current(POS+CHROM),face2face,FFpp
154,0,0.9158013307555262,current(POS+CHROM),face2face,FFpp
169,0,0.7533404881624576,current(POS+CHROM),face2face,FFpp
170,0,0.14744451220078672,current(POS+CHROM),face2face,FFpp
176,0,0.5989774880335477,current(POS+CHROM),face2face,FFpp
186,0,0.08583101646734378,current(POS+CHROM),face2face,FFpp
190,0,0.16252531821839017,current(POS+CHROM),face2face,FFpp
214,0,0.6177823655272379,current(POS+CHROM),face2face,FFpp
220,0,0.1627359313153804,current(POS+CHROM),face2face,FFpp
219,0,0.30095740953326217,current(POS+CHROM),face2face,FFpp
227,0,0.4408172310667458,current(POS+CHROM),face2face,FFpp
233,0,0.34485427477384306,current(POS+CHROM),face2face,FFpp
249,0,0.7293662337465957,current(POS+CHROM),face2face,FFpp
255,0,0.20365201257824855,current(POS+CHROM),face2face,FFpp
257,0,0.5506548027708476,current(POS+CHROM),face2face,FFpp
278,0,0.3947453565547117,current(POS+CHROM),face2face,FFpp
280,0,0.14765498108995617,current(POS+CHROM),face2face,FFpp
288,0,0.2022562544603733,current(POS+CHROM),face2face,FFpp
306,0,0.6702381237834053,current(POS+CHROM),face2face,FFpp
